scorer,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000
bodyparts,rightmcp1,rightmcp1,rightmcp1,rightmcp2,rightmcp2,rightmcp2,rightmcp3,rightmcp3,rightmcp3,rightmcp4,rightmcp4,rightmcp4,rightpip1,rightpip1,rightpip1,rightpip2,rightpip2,rightpip2,rightpip3,rightpip3,rightpip3,rightpip4,rightpip4,rightpip4,rightdigit1,rightdigit1,rightdigit1,rightdigit2,rightdigit2,rightdigit2,rightdigit3,rightdigit3,rightdigit3,rightdigit4,rightdigit4,rightdigit4,rightpawdorsum,rightpawdorsum,rightpawdorsum,nose,nose,nose,pellet,pellet,pellet,leftpawdorsum,leftpawdorsum,leftpawdorsum
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,374.5702271461487,327.6314125061035,0.00012992671690881252,375.54402685165405,331.3148848414421,0.00011979146802332252,375.6287784576416,326.96075105667114,0.0001593859778949991,378.876789689064,337.68373560905457,3.916425339411944e-05,379.77363516390324,330.8004583120346,3.155173180857673e-05,390.9729051589966,332.8408606648445,0.0002843400579877198,377.7633626461029,333.15941619873047,2.258908898511436e-05,368.4242970943451,346.30354261398315,8.783045632299036e-05,395.09538608789444,344.92191338539124,2.612737807794474e-05,381.56831645965576,333.279860496521,0.0003269147709943354,377.5138614177704,350.0353367328644,7.186733910202747e-06,377.62057876586914,353.6750888824463,9.687308192951605e-05,380.79777693748474,332.62256813049316,6.813481741119176e-05,375.3757529258728,334.0744659900665,7.125575211830437e-05,379.94999599456787,339.15086340904236,1.0,389.1625221967697,197.38413095474243,3.2066651328932494e-05
1,374.8989520072937,327.7272548675537,0.0001472162693971768,375.7232060432434,331.1958272457123,0.00011784962407546118,376.0053412914276,326.9555997848511,0.0001778025907697156,379.0794376730919,337.22474813461304,4.564970367937349e-05,379.5697799026966,330.97624957561493,3.255363117204979e-05,391.86956119537354,332.74039286375046,0.00033184190397150815,377.70206022262573,333.2419581413269,2.546601535868831e-05,368.9828841686249,346.33833491802216,4.405312211019918e-05,394.68993186950684,345.0743992328644,2.258314452774357e-05,381.4836424589157,333.3007787466049,0.0005976069951429963,377.6447169780731,349.9690761566162,6.59924353385577e-06,377.96009373664856,353.61782026290894,7.060774805722758e-05,380.6433897614479,332.4218804240227,9.978282469091937e-05,375.44954538345337,334.0048568248749,0.00011539767729118466,380.1764154434204,338.8467952013016,1.0,392.1868772506714,194.8367691040039,0.0023112648632377386
2,374.7771592140198,327.6988830566406,0.00012958559091202915,375.67328357696533,331.3563722372055,9.958908776752651e-05,375.62622833251953,327.05809354782104,0.00015309001901187003,378.67567217350006,337.5544173717499,3.629812999861315e-05,379.95172833278775,330.94256246089935,3.175878737238236e-05,391.43051624298096,332.5249941945076,0.0005795923643745482,377.54755783081055,333.4612909555435,1.935351247084327e-05,368.7545108795166,346.52474296092987,4.9246358685195446e-05,378.3440525531769,346.0853453874588,1.8666194591787644e-05,381.4375822544098,333.2440462112427,0.00040616304613649845,377.81911969184875,349.990402340889,8.746954335947521e-06,377.7857577800751,353.4134178161621,0.0001218060715473257,380.4133215248585,332.39947816729546,7.374800043180585e-05,375.54204654693604,334.0820207595825,7.709160854574293e-05,380.45439052581787,338.94488763809204,1.0,382.42480516433716,350.9465310573578,1.7405318430974148e-05
3,375.10029888153076,327.6509289741516,8.045657887123525e-05,375.65373039245605,331.1036813259125,8.079879626166075e-05,375.82105255126953,326.9139003753662,0.0001725924521451816,378.8431371450424,337.3084602355957,4.1090897866524756e-05,379.9258311390877,331.02720707654953,1.9562567104003392e-05,391.6667938232422,332.1825887709856,0.00015721363888587803,377.23190355300903,332.91008907556534,2.4582057449151762e-05,454.54949951171875,181.4701191186905,0.00022446003276854753,395.3291315436363,339.6729112267494,2.0168989067315124e-05,381.2470455169678,333.0331594944,0.0005920985131524503,377.72377920150757,349.69341719150543,6.818433121225098e-06,377.4249105453491,353.0899519920349,9.340636461274698e-05,380.50532162189484,332.5773686170578,7.730288780294359e-05,375.15408420562744,334.5698080062866,8.735576557228342e-05,379.92029094696045,338.0808229446411,1.0,378.86010468006134,335.2511157989502,1.9670957044581883e-05
4,374.89846754074097,326.99408054351807,6.315609789453447e-05,375.84795570373535,330.8471488952637,7.258264668053016e-05,375.74826765060425,326.79857778549194,0.0001664174342295155,378.69294679164886,337.5053780078888,2.8247162845218554e-05,379.85017658770084,330.63181722164154,1.4689572708448395e-05,391.2735571861267,332.1792835146189,0.0002168806386180222,370.9447821378708,342.5950081348419,3.241837112000212e-05,368.7947463989258,346.7342221736908,5.897648588870652e-05,395.6442538201809,339.6819783449173,1.5336985597969033e-05,381.3376474380493,332.87832874059677,0.0004190931795164943,378.1889878511429,349.54946076869965,1.3048576875007711e-05,377.4787197113037,352.9525899887085,0.00012898756540380418,380.2522279918194,332.5812449455261,6.346042937366292e-05,375.1466693878174,334.8952212333679,5.498388782143593e-05,380.38436698913574,337.9552297592163,1.0,382.2380974292755,350.81243872642517,1.9628476366051473e-05
5,375.21663999557495,327.2090549468994,9.729198791319504e-05,375.9349579811096,330.99450862407684,7.902410288807005e-05,375.88536167144775,326.91413831710815,0.00014604348689317703,378.70163226127625,337.3918704986572,3.4128061088267714e-05,380.0534377992153,330.7690215110779,1.885086385300383e-05,391.08491945266724,332.2914893627167,0.00033462868304923177,371.3764885663986,342.5515727996826,3.430141805438325e-05,369.12435150146484,346.53299713134766,5.936469460721128e-05,395.924204275012,339.7002180814743,2.72232573479414e-05,381.3195776939392,332.95252829790115,0.0003603891527745873,378.41073501110077,349.3758684396744,1.7233807739103213e-05,377.5429151058197,352.92535495758057,0.00017275859136134386,380.19723020493984,332.5270318388939,6.36069307802245e-05,375.2373695373535,334.76049041748047,5.823692481499165e-05,380.73959255218506,338.00770008563995,1.0,382.17416882514954,350.8926863670349,2.381919875915628e-05
6,375.02169036865234,326.99271059036255,6.38302371953614e-05,375.86516666412354,331.0915998220444,5.1790906582027674e-05,375.5931119918823,326.7979459762573,0.00012800782860722393,378.82984614372253,337.4488549232483,2.9767265004920773e-05,380.0340762771666,330.64673113822937,1.4261070646170992e-05,391.5982003211975,332.06427279114723,0.000282246561255306,377.4108533859253,333.0388550758362,1.9361357772140764e-05,471.58441972732544,182.77570462226868,0.00010456630843691528,395.6754797399044,339.7140379846096,2.8219188607181422e-05,381.2077625989914,332.83050775527954,0.0002994906681124121,378.229963183403,349.5404648780823,1.8408012692816556e-05,377.3529918193817,352.9152512550354,0.00014438798825722188,380.22405038774014,332.6543884277344,5.8904428442474455e-05,375.00315284729004,335.07148909568787,6.17038895143196e-05,380.38178634643555,337.4756090641022,1.0,382.5243990421295,350.8446855545044,1.6634914572932757e-05
7,374.8748173713684,326.9942584037781,8.702974446350709e-05,375.8235607147217,331.2226302623749,6.21812287135981e-05,375.7771649360657,327.02439308166504,0.00018147345690522343,378.75785779953003,337.93712091445923,3.990438563050702e-05,379.9800137523562,330.41223108768463,2.535323983465787e-05,391.32928371429443,332.0972837507725,0.00037455573328770697,377.3270013332367,333.30378913879395,2.2328606064547785e-05,475.59620663523674,181.03188049793243,0.001637136796489358,395.36268669366837,344.79715943336487,1.803695340640843e-05,381.5965300798416,333.0194214582443,0.00046571556595154107,378.2166414260864,349.86927103996277,1.71545434568543e-05,377.66279339790344,353.4872350692749,0.00014111434575170279,380.12724290788174,332.71715319156647,7.753950922051445e-05,374.726224899292,335.1232566833496,6.547032535308972e-05,379.9880485534668,337.32746171951294,1.0,383.433308839798,350.4234507083893,1.4801296856603585e-05
8,374.7107162475586,326.9480891227722,6.34208699921146e-05,375.78790760040283,331.2353358268738,5.432059333543293e-05,375.67848443984985,327.18152475357056,0.00011862644896609709,378.8644233942032,337.70966625213623,2.9625018214574084e-05,379.8626203238964,330.3239086866379,1.3194228813517839e-05,391.8302240371704,331.7879666984081,0.000688358093611896,370.35369849205017,342.7805061340332,2.2562284357263707e-05,368.71424674987793,346.77032721042633,9.597585449228063e-05,395.99536170531064,339.27578991651535,2.6036615963676013e-05,381.42066836357117,332.49404242634773,0.00022358234855346382,378.0420285463333,349.6164000034332,1.2957111721334513e-05,377.58184003829956,353.3326606750488,0.00015447793703060597,380.1748641580343,332.98317033052444,4.983528924640268e-05,374.8975577354431,335.2165207862854,3.814822775893845e-05,380.22882175445557,337.33185291290283,1.0,383.3411886692047,350.4086444377899,1.7885808119899593e-05
9,374.9415006637573,327.0679030418396,7.08558363839984e-05,375.7992968559265,331.2757497429848,4.1291943489341065e-05,375.73459815979004,327.4328737258911,0.0001408972020726651,378.9349229335785,338.0186927318573,4.3462830944918096e-05,379.95265613123775,330.530176281929,1.817392694647424e-05,391.74298572540283,332.2932559847832,0.00031103158835321665,363.00828129053116,345.50278520584106,3.0883496947353706e-05,485.02641010284424,184.77786827087402,0.13349373638629913,396.0250088851899,339.46859019994736,2.4863065846147947e-05,381.53418266773224,333.103631734848,0.00019384648476261646,378.06967556476593,349.69398844242096,1.5445279132109135e-05,377.5505065917969,353.25257778167725,0.00017250311793759465,380.17169111967087,332.9143086075783,4.892594733973965e-05,375.0283374786377,335.24147057533264,4.3153908336535096e-05,380.24084186553955,337.12452006340027,1.0,383.82278180122375,350.17260003089905,1.994084414036479e-05
10,374.85324573516846,326.75163555145264,6.218282942427322e-05,375.583872795105,331.17729556560516,3.5868175473297015e-05,375.5970039367676,327.5310378074646,0.00011448020086390898,378.8265699148178,337.3785834312439,3.7908768717898056e-05,380.2293662726879,330.5423502922058,1.2484920262068044e-05,391.72044610977173,332.1631312072277,0.0002742435608524829,426.5360984802246,228.93754768371582,4.1121435060631484e-05,487.91474294662476,183.77444553375244,0.9659394025802612,396.101995870471,339.18083786964417,3.224862666684203e-05,381.4261256456375,333.09830117225647,0.000168877886608243,378.68214452266693,349.1293805837631,9.505602065473795e-06,377.78712940216064,353.3052644729614,0.0002379064098931849,459.698538929224,222.4521026611328,6.391813076334074e-05,374.89183807373047,335.6924045085907,4.00207718485035e-05,381.1261625289917,337.4816994667053,1.0,462.15106415748596,217.82027220726013,5.0066126277670264e-05
11,374.836549282074,326.75676584243774,4.505834658630192e-05,375.6144108772278,331.03610008955,4.695144889410585e-05,375.54068088531494,327.21023178100586,0.00017792978906072676,378.5149700641632,337.1994171142578,3.778244717977941e-05,380.36205369234085,330.34770810604095,1.1578718840610236e-05,391.66893434524536,332.131958514452,0.000689073873218149,370.5125484466553,342.40542674064636,4.710051143774763e-05,489.49092984199524,183.00033569335938,0.11786745488643646,396.3080651164055,338.92561638355255,4.9973157729255036e-05,381.0666060447693,332.7243078947067,0.000286806229269132,378.7096960544586,349.208726644516,1.2230910215293989e-05,508.0823408141732,189.07327890396118,0.0003499284794088453,380.31578412652016,332.99642062187195,6.144553481135517e-05,374.9564690589905,335.59195947647095,5.40369946975261e-05,379.8155721127987,336.0379500389099,1.0,383.50807762145996,349.4640038013458,1.7778500478016213e-05
12,374.942195892334,326.76889848709106,6.68494394631125e-05,375.79461002349854,331.1735384464264,4.88871919515077e-05,375.49787616729736,327.4185290336609,0.00019483115465845913,378.73994851112366,337.555762052536,4.476880712900311e-05,380.4345239698887,330.5429072380066,1.3900010344514158e-05,391.7696018218994,331.80652037262917,0.0006016463739797473,370.30688095092773,342.56001830101013,3.4361491998424754e-05,497.9392638206482,183.39564847946167,0.9816136360168457,396.5289344191551,338.89318549633026,3.362092684255913e-05,381.18635177612305,332.93693977594376,0.0002002890541916713,378.4054934978485,349.2989237308502,1.1007281500496902e-05,377.6068480014801,353.15237760543823,0.000280121254036203,380.1155028641224,332.9482076764107,6.202535587362945e-05,374.7738571166992,335.58203291893005,5.941210110904649e-05,380.1426248550415,336.107892036438,1.0,383.7606384754181,349.2348483800888,1.6108304407680407e-05
13,374.7245192527771,326.7244715690613,4.096276097698137e-05,375.66289806365967,331.16142976284027,2.7858193789143115e-05,375.62255239486694,327.42314624786377,0.0001462062355130911,379.278271317482,337.3322329521179,6.407259206753224e-05,380.34348398447037,330.7545419931412,8.311875717481598e-06,392.2868719100952,332.00674882438034,0.00018763849220704287,438.9639301300049,228.75667905807495,0.0017166056204587221,498.6096695661545,184.34898614883423,0.09561273455619812,396.0164634231478,338.8761911392212,2.3020882508717477e-05,462.2791471481323,233.9956283569336,0.0001635298685869202,378.57306838035583,349.030158162117,9.928974577633198e-06,377.52124762535095,353.4841728210449,0.00023054804478306323,466.5270118713379,225.42303371429443,9.370836050948128e-05,374.67260789871216,335.86246132850647,4.804497439181432e-05,379.9696101844311,335.4168164730072,1.0,474.6742695569992,228.75116443634033,0.0008443466504104435
