scorer,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000,DeepCut_resnet50_reachingd_r_gpbyrAug27shuffle1_1030000
bodyparts,rightmcp1,rightmcp1,rightmcp1,rightmcp2,rightmcp2,rightmcp2,rightmcp3,rightmcp3,rightmcp3,rightmcp4,rightmcp4,rightmcp4,rightpip1,rightpip1,rightpip1,rightpip2,rightpip2,rightpip2,rightpip3,rightpip3,rightpip3,rightpip4,rightpip4,rightpip4,rightdigit1,rightdigit1,rightdigit1,rightdigit2,rightdigit2,rightdigit2,rightdigit3,rightdigit3,rightdigit3,rightdigit4,rightdigit4,rightdigit4,rightpawdorsum,rightpawdorsum,rightpawdorsum,nose,nose,nose,pellet,pellet,pellet,leftpawdorsum,leftpawdorsum,leftpawdorsum
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,376.14263343811035,327.6936354637146,0.0001307489728787914,376.92933201789856,330.8518182039261,0.000238705295487307,382.739248752594,334.6734437942505,0.00011877914221258834,377.0485963821411,344.74580669403076,7.652506610611454e-05,378.76707088947296,336.61710357666016,2.456914444337599e-05,378.744833111763,347.0710760951042,0.0008307160460390151,375.148166179657,347.446884393692,0.00015808854368515313,371.3057970404625,347.3654413819313,0.0002106430911226198,379.4608336687088,349.25976741313934,0.0001323180040344596,381.09980607032776,349.16268479824066,0.00011624066974036396,378.8399019241333,352.3248748779297,8.261769107775763e-05,379.4882729649544,353.00565910339355,0.0001363001938443631,376.1062936782837,350.75034737586975,0.00010743651364464313,373.67846059799194,353.0197296142578,0.0006486100028268993,384.27436685562134,341.1796647310257,1.0,406.10010051727295,349.8582991361618,4.1601302655180916e-05
1,376.6890950202942,327.40267276763916,0.00030094844987615943,376.9839131832123,330.66331791877747,0.0003621300566010177,382.8625297546387,334.68747425079346,0.00020072836196050048,376.80474495887756,344.84928035736084,7.917261245893314e-05,378.7664740085602,336.7506630420685,1.580521529831458e-05,379.0207084417343,346.93633675575256,0.0008585508330725133,368.50261783599854,344.9670066833496,0.00017296000442001969,374.6874170303345,348.87757951021194,0.0002672939153853804,378.7553685903549,349.2179630994797,0.0001419539185008034,381.1280711889267,349.0583236217499,9.960258466890082e-05,379.3298380970955,351.8704071044922,0.00010037172614829615,378.31013202667236,333.6534354686737,0.0002369113644817844,375.9760527610779,350.7630867958069,9.845138993114233e-05,373.86620235443115,353.3797912597656,0.0006001353031024337,384.5260434150696,340.56970977783203,1.0,378.4922784566879,335.5173966884613,4.57794449175708e-05
2,376.0917077064514,327.16743993759155,0.000284585781628266,376.915789604187,330.78453302383423,0.0006726309657096863,377.5469796657562,326.8574619293213,0.0003034156688954681,376.92791223526,344.55319905281067,5.65975860808976e-05,378.58797240257263,336.5762360095978,1.417464591213502e-05,378.83917558193207,346.82329988479614,0.0006020524306222796,368.0737099647522,344.97263050079346,0.00017733748245518655,374.90977478027344,348.5455334186554,0.000299778621410951,379.0308741927147,349.3931015729904,0.00016278514522127807,381.23607337474823,349.3809494972229,0.00014490618195850402,379.3197438120842,351.8207895755768,0.00013553177996072918,378.22201108932495,333.762970328331,0.00028040847973898053,375.8569130897522,350.6532301902771,9.225287067238241e-05,373.8968415260315,353.2930064201355,0.0005045792204327881,385.0271306037903,340.5558385848999,1.0,378.21304059028625,335.1050605773926,5.402767419582233e-05
3,376.2027761936188,326.65385818481445,0.00014934942009858787,377.0090572834015,330.80205154418945,0.0003714282647706568,377.4892418384552,326.85521030426025,0.0001642786228330806,376.56156301498413,344.925274848938,6.261889211600646e-05,379.0037508010864,336.6250112056732,8.516225534549449e-06,378.9745919704437,346.46151423454285,0.0007766300113871694,367.41112089157104,346.1872127056122,0.003266320563852787,370.3258730173111,347.9413583725691,0.0008079546969383955,379.05470311641693,349.6054346561432,8.595654071541503e-05,381.3976218700409,349.0820941925049,7.270117203006521e-05,379.4182921051979,351.6939125061035,0.0001167163864010945,379.64561408758163,352.8864827156067,0.0001756246347213164,376.03704738616943,350.6896827220917,8.642527245683596e-05,374.2208995819092,353.75873947143555,0.0006033481331542134,384.3553864955902,340.25401306152344,1.0,378.87339210510254,335.36955547332764,4.614860154106282e-05
4,376.05282282829285,326.57584714889526,0.00018636058666743338,377.0548782348633,330.75822246074677,0.0007050906424410641,377.5994589328766,326.44527435302734,0.0004555342602543533,376.446120262146,344.8493537902832,7.322069723159075e-05,379.05411088466644,336.7198739051819,1.1170781363034621e-05,378.7206108570099,346.68369233608246,0.0008830958977341652,367.6164722442627,345.80177187919617,0.0021101757884025574,370.3515155315399,347.51881659030914,0.000647598528303206,378.8723692893982,349.020870923996,0.00010218637180514634,381.214817404747,349.0073175430298,8.701854676473886e-05,379.51361003518105,351.4433856010437,0.00013444104115478694,378.2105977535248,333.69476449489594,0.0002531252393964678,381.27182281017303,332.0690752491355,0.00011926648585358635,374.21187686920166,353.5503897666931,0.00046423228923231363,383.8143901824951,339.6371364593506,1.0,379.15399515628815,335.05175828933716,8.62374872667715e-05
5,376.5234537124634,326.37249517440796,8.600811270298436e-05,377.1835985183716,330.72400856018066,0.0003279317752458155,377.3552737236023,326.05929470062256,0.0003030461957678199,376.57089734077454,344.8875849246979,0.00010843879135791212,379.88937439769506,346.0305869579315,9.117718036577571e-06,378.5298322439194,346.6700528860092,0.0011604622704908252,367.18344140052795,346.47236931324005,0.006053174380213022,370.11925137043,347.5761225223541,0.0010842077899724245,379.0744481086731,348.7518208026886,0.00014746720262337476,381.3014656305313,349.0138506889343,9.667374251876026e-05,379.5370717048645,351.65166568756104,0.00023487434373237193,379.5776637494564,353.18299531936646,0.0002123993035638705,376.4526743888855,350.20800137519836,8.931381307775155e-05,374.3210906982422,353.4784255027771,0.0006033898098394275,383.18272829055786,339.63513803482056,1.0,379.7304517030716,335.4098403453827,5.476979640661739e-05
6,372.24387016892433,329.3268234729767,9.952946857083589e-05,377.0301694869995,330.5184633731842,0.000415658374549821,377.279422044754,326.08575677871704,0.0004283923772163689,375.58542108535767,344.54153966903687,7.150863530114293e-05,378.81334710121155,336.14016819000244,6.5035296756832395e-06,378.58150339126587,346.2486047744751,0.0008233338594436646,367.20865511894226,345.75677585601807,0.007043220102787018,370.3896259069443,347.9601448997855,0.0005386475240811706,379.0421180129051,348.4277895987034,6.92564353812486e-05,381.6455056667328,349.0758888721466,0.0001368690573144704,380.34662795066833,351.37556433677673,0.00020560354460030794,378.1719228029251,333.76544415950775,0.00017915073840413243,381.3258023262024,332.1496172398329,0.00010893907892750576,374.3781352043152,353.51875495910645,0.00043532252311706543,383.2632827758789,338.73805379867554,1.0,379.49330645799637,334.9785032272339,7.018342876108363e-05
7,376.0861213207245,326.59420347213745,0.00010296417167410254,376.928165435791,330.4865229129791,0.00040916804573498666,377.1480369567871,326.2629990577698,0.00047733576502650976,375.7551417350769,344.6864547729492,5.9745721955550835e-05,379.2073249220848,328.79353427886963,1.1880729289259762e-05,378.8662166595459,346.36132538318634,0.000680001568980515,367.0953149795532,345.85387229919434,0.004375717137008905,370.10810983181,347.87396766245365,0.0005337081383913755,379.1376402974129,334.31613755226135,0.000112503046693746,381.8044903278351,348.7508864402771,0.00010943781671812758,380.63210743665695,351.0428726673126,0.0002088805049424991,378.3453401327133,334.03335189819336,0.0002669949026312679,381.5667461156845,332.01803420856595,0.000147090686368756,374.7509608268738,353.4139747619629,0.00038142118137329817,382.81723070144653,338.4447340965271,1.0,379.70472702383995,335.01736545562744,9.855537791736424e-05
8,376.0891766548157,326.60493755340576,9.779463289305568e-05,377.0251123905182,330.4820739030838,0.00041104049887508154,377.11235070228577,326.31542444229126,0.00043084778008051217,375.6896333694458,344.34052085876465,6.190121348481625e-05,379.1501899957657,328.644629240036,9.678202331997454e-06,378.81444692611694,346.432782292366,0.000491262529976666,367.0790145397186,345.21751403808594,0.0022435106802731752,370.40932965278625,347.50697231292725,0.00051958515541628,378.85542845726013,334.2151138782501,8.973725198302418e-05,381.63057267665863,348.9137979745865,0.00011127608013339341,380.6080971956253,351.2245411872864,0.00020607380429282784,377.96179485321045,334.15822672843933,0.00029083911795169115,381.45384895801544,331.82789489626884,0.00011602738231886178,374.6452374458313,353.1947674751282,0.00036734118475578725,382.97919368743896,338.87846660614014,1.0,379.83129024505615,334.87366676330566,8.911806071409956e-05
9,376.30090498924255,326.5951018333435,6.72310998197645e-05,377.2226417064667,330.4623712301254,0.0003157227183692157,377.18341279029846,325.9253034591675,0.0003420153516344726,375.68325996398926,344.21500182151794,3.398078115424141e-05,379.48079574108124,328.8700668811798,5.536216121981852e-06,378.8094474077225,346.47485637664795,0.00035444885725155473,366.8364794254303,345.8941650390625,0.0038342501502484083,369.89217948913574,347.53077444434166,0.0006222874508239329,379.2175683379173,334.31245470046997,6.371425843099132e-05,381.3575134277344,348.597316801548,0.00012740091187879443,380.3453000187874,351.05298829078674,0.00014191209629643708,377.9779043197632,333.97809767723083,0.0002255537110613659,381.6751642227173,331.7597581744194,0.00011364283272996545,375.08015489578247,353.2335934638977,0.00023916957434266806,383.31770610809326,338.7684392929077,1.0,379.5793169438839,334.743079662323,6.598868640139699e-05
10,375.8647403717041,326.3389296531677,5.837258868268691e-05,377.06070017814636,330.4568990468979,0.00022113390150479972,377.26197934150696,325.8904037475586,0.0002924008294939995,375.53258323669434,344.3965117931366,3.7203662941465154e-05,379.29803389310837,328.68225717544556,4.345642537373351e-06,378.60944414138794,346.31769931316376,0.0004082866944372654,367.04326272010803,346.1255439519882,0.0027362783439457417,369.96556329727173,347.486839056015,0.0005126316100358963,378.69461464881897,347.56207978725433,3.557198942871764e-05,380.89362359046936,348.29441809654236,9.246625995729119e-05,380.460612654686,351.05121517181396,9.70096152741462e-05,378.5996912717819,353.1150860786438,0.00028025213396176696,381.39354944229126,331.7078857123852,9.250065340893343e-05,375.30782175064087,353.0285806655884,0.0001672723883530125,383.2547492980957,338.3324890136719,1.0,379.95855490118265,334.4545965194702,4.568223812384531e-05
11,376.24473786354065,326.2456135749817,4.7067151172086596e-05,376.93533301353455,330.3661583662033,0.0001493581075919792,377.0450494289398,326.130512714386,0.00021119836310390383,375.4533357620239,344.0846402645111,2.663201121322345e-05,378.0643957853317,324.30682894587517,4.323786924942397e-06,378.63478887081146,346.1141631603241,0.00017428738647140563,367.0130457878113,345.7841446399689,0.00281652738340199,369.78268694877625,347.7458797097206,0.0006042395252734423,378.3856555223465,347.94544956460595,4.6013956307433546e-05,381.3138892650604,348.29319155216217,8.938393148127943e-05,380.85507649183273,351.0461575984955,9.714689804241061e-05,378.4890741109848,353.2090835571289,0.0002305917878402397,381.02720963954926,331.77070857584476,6.641152867814526e-05,375.2651972770691,333.53309416770935,0.000131237757159397,383.6064600944519,338.11449337005615,1.0,148.21224308013916,227.30595237016678,0.00016339878493454307
12,376.0125505924225,325.9952759742737,4.875436570728198e-05,376.84117221832275,330.2564420700073,0.00024392051273025572,376.9082827568054,326.2045707702637,0.000337238801876083,377.9717650413513,329.9446997642517,1.5153204913076479e-05,377.83366441726685,324.0576178357005,7.9310839282698e-06,378.624981880188,345.6988399028778,8.555999374948442e-05,366.89603066444397,345.50185918807983,0.0025122354272753,369.5456657409668,347.33366137742996,0.0003617819456849247,379.27944964170456,333.7896423339844,6.0309390391921625e-05,381.4448399543762,348.208734318614,5.908000093768351e-05,380.7514443397522,350.9854350090027,4.6635690523544326e-05,377.85881543159485,334.1020212173462,0.0002090939087793231,381.16903698444366,331.98027888685465,0.00011570080096134916,375.4986391067505,333.79648780822754,0.0001759790029609576,383.3972611427307,337.7174391746521,1.0,150.83421087265015,230.3683922290802,0.000628038658760488
13,375.5392804145813,325.6924819946289,3.987980744568631e-05,376.5123448371887,330.17740273475647,0.0002068198227789253,377.1858220100403,326.0841679573059,0.00022680731490254402,377.72868251800537,334.7624340057373,1.4332705177366734e-05,377.8445210456848,323.8225750029087,1.0334199942008127e-05,378.9781029224396,345.8250367641449,9.432633669348434e-05,371.65213710069656,340.7651941180229,0.00019263170543126762,373.6714406013489,347.40661203861237,0.00026673791580833495,377.685754776001,347.36684983968735,4.354526390670799e-05,379.97093911096454,330.5872083902359,4.277434345567599e-05,381.63351130485535,349.6253145933151,3.095119245699607e-05,377.629741191864,334.1677255630493,0.00022225396241992712,380.8638179898262,332.20255936682224,0.00010451576235936955,375.09677743911743,333.80617249011993,0.00011744587391149253,383.6453802585602,336.4020528793335,1.0,379.86945128440857,333.9591020345688,5.499673352460377e-05
