scorer,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000,DeepCut_resnet50_reachingl_r_gpbyrAug28shuffle1_1030000
bodyparts,rightmcp1,rightmcp1,rightmcp1,rightmcp2,rightmcp2,rightmcp2,rightmcp3,rightmcp3,rightmcp3,rightmcp4,rightmcp4,rightmcp4,rightpip1,rightpip1,rightpip1,rightpip2,rightpip2,rightpip2,rightpip3,rightpip3,rightpip3,rightpip4,rightpip4,rightpip4,rightdigit1,rightdigit1,rightdigit1,rightdigit2,rightdigit2,rightdigit2,rightdigit3,rightdigit3,rightdigit3,rightdigit4,rightdigit4,rightdigit4,rightpawdorsum,rightpawdorsum,rightpawdorsum,nose,nose,nose,pellet,pellet,pellet,leftpawdorsum,leftpawdorsum,leftpawdorsum
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,168.59492301940918,203.64300221204758,9.916265844367445e-05,161.25592613220215,206.16606855392456,0.00023157091345638037,157.61951899528503,213.45606410503387,3.8724570913473144e-05,170.39325201511383,219.35386818647385,0.00021694580209441483,161.5452527999878,202.99448835849762,9.963534830603749e-05,159.38939023017883,204.75944125652313,2.8196247967571253e-06,171.12736719846725,217.60641622543335,3.18664860969875e-05,161.26717042922974,207.43664407730103,9.661777767178137e-06,160.2240138053894,204.97934794425964,0.00020967185264453292,161.01483821868896,205.10169851779938,8.836296728986781e-06,158.3251028060913,208.11135911941528,5.7102581195067614e-05,174.1841504573822,213.02095329761505,2.0712137484224513e-05,175.02673768997192,212.97141760587692,3.1097228202270344e-05,163.61676359176636,204.66871070861816,0.00012525758938863873,162.17469716072083,211.52579164505005,1.0,159.36034870147705,209.47534942626953,7.48081220081076e-05
1,168.43978834152222,203.58089271187782,7.863005885155872e-05,161.02479887008667,206.0997760295868,0.00013920188939664513,157.54274141788483,213.28547203540802,2.407614556432236e-05,170.61715531349182,219.1958419084549,0.00019851724209729582,161.34951972961426,202.79161310195923,7.06551072653383e-05,171.6809622645378,211.32929635047913,2.7423045594332507e-06,158.31827998161316,210.9626258611679,2.796706212393474e-05,161.12733697891235,207.3530466556549,1.2351347322692163e-05,160.4377179145813,204.88711017370224,0.00017032473988365382,160.9893765449524,204.97555446624756,9.580009646015242e-06,158.36488604545593,207.99146938323975,6.153577851364389e-05,173.97798764705658,213.06449782848358,2.6515641366131604e-05,174.9958851337433,212.72597479820251,3.726903742062859e-05,167.37063598632812,206.27905440330505,0.00011258460290264338,162.10082185268402,211.3104133605957,1.0,159.30163860321045,209.1573429107666,9.580476034898311e-05
2,168.63256359100342,203.6136658191681,9.346294245915487e-05,161.18772792816162,206.16987776756287,0.00017586961621418595,157.77580308914185,213.15042984485626,2.1468254999490455e-05,170.2362893819809,219.1652997136116,0.00022251455811783671,165.91152822971344,201.14924025535583,0.00016318002599291503,159.3619601726532,204.6093602180481,5.237019195192261e-06,171.11400413513184,217.4397439956665,4.325864210841246e-05,161.20179891586304,207.3844759464264,1.5011528375907801e-05,160.43084573745728,204.77680760622025,0.0002925600274465978,160.87081289291382,204.75215178728104,1.3448737263388466e-05,158.19540786743164,207.99489784240723,0.00010554494656389579,173.6015841960907,212.7208269238472,3.241311424062587e-05,174.8805286884308,212.63974732160568,3.782935527851805e-05,163.32559871673584,204.6416695713997,0.00010685067536542192,161.8834502696991,211.41599130630493,1.0,159.2704930305481,209.3572325706482,0.00014046284195501357
3,171.1890913248062,203.03972154855728,0.00019343639723956585,161.00236463546753,206.46776914596558,0.00016830640379339457,157.5613967180252,213.11653673648834,2.0779680198756978e-05,169.81360530853271,219.52964800596237,0.0003471110831014812,165.49181699752808,201.09218072891235,0.0001999642699956894,171.29389488697052,211.32625710964203,6.152887635835214e-06,158.45823407173157,205.3030595779419,6.972327537368983e-05,161.04972887039185,207.30531907081604,2.293041325174272e-05,160.2003788948059,204.9101561307907,0.0003693092439789325,160.60479307174683,204.73668855428696,1.1130542588944081e-05,158.05295395851135,207.63080215454102,0.00011329497647238895,173.01413643360138,213.0085653066635,4.896511018159799e-05,174.12515997886658,212.7569282054901,5.3991363529348746e-05,430.5793218612671,275.7010854780674,0.01116509921848774,161.34501004219055,211.54284572601318,1.0,158.4333004951477,209.70388650894165,0.0003429619246162474
4,167.94582319259644,203.5913909971714,0.0001071335791493766,160.8947238922119,206.1211714744568,0.0002493984648026526,157.46596121788025,212.7641304731369,2.609774310258217e-05,169.63547730445862,219.62453866004944,0.00028539684717543423,161.17703294754028,202.76496064662933,0.00012967274233233184,171.25339353084564,211.35429859161377,5.131335001351545e-06,158.62568497657776,205.15759670734406,7.227494643302634e-05,161.01662302017212,207.49889039993286,2.544486960687209e-05,160.33918380737305,204.8500285744667,0.0003511700197122991,161.20974349975586,204.52843368053436,7.687768629693892e-06,158.35894751548767,207.8149094581604,0.00016017134475987405,172.72770631313324,213.11256003379822,4.232580977259204e-05,173.95215618610382,212.65838795900345,4.1024100937647745e-05,426.76950550079346,272.16031646728516,0.013103524222970009,160.96058416366577,211.18533945083618,1.0,157.88108253479004,209.3821792602539,0.0002971162321045995
5,167.97060561180115,203.54590940475464,0.0001246465981239453,160.87211275100708,206.39632153511047,0.00026347156381234527,157.32812881469727,213.09622287750244,4.270297722541727e-05,170.10188674926758,219.17227983474731,0.001879021874628961,161.40918731689453,202.7574806213379,0.00012171319394838065,171.540317684412,211.40372622013092,5.644460088660708e-06,170.30273473262787,217.014976978302,8.883153350325301e-05,160.92190074920654,207.6272897720337,2.0366076569189318e-05,160.35165119171143,205.016050696373,0.0002521393762435764,161.36350297927856,204.72355180978775,1.0496627510292456e-05,158.61444973945618,207.9320638179779,8.498469105688855e-05,172.91540372371674,213.4018040895462,5.9619542298605666e-05,176.8524293899536,215.5361385345459,0.00010941339860437438,163.37939977645874,204.92403942346573,0.00018887920305132866,161.34464240074158,211.24561548233032,1.0,160.67215538024902,208.93956661224365,0.00019287227769382298
6,167.93502974510193,203.46073651313782,0.00010169915185542777,160.77454233169556,206.13662981987,0.000311535521177575,157.22455739974976,213.06191265583038,5.010089807910845e-05,169.9243779182434,219.2657269835472,0.0014992558863013983,161.15729331970215,202.4636470079422,0.00015455190441571176,171.63280582427979,211.35297447443008,6.806790679547703e-06,158.36696434020996,205.13616037368774,9.05892884475179e-05,160.7950530052185,207.47587180137634,3.219282370992005e-05,160.28845071792603,204.74284726381302,0.00030259351478889585,160.88091039657593,204.63543730974197,1.6865285942913033e-05,158.40653109550476,207.89594674110413,0.00014924535935278982,172.6789179444313,213.3886762857437,4.846580122830346e-05,424.8605647087097,264.8179769515991,0.002131131710484624,163.19748067855835,204.81588929891586,0.000263018038822338,161.3108687400818,210.95999145507812,1.0,158.57840394973755,209.2374062538147,0.0003712029429152608
7,168.11643838882446,203.46564245224,0.00017474500054959208,161.02445268630981,206.1893310546875,0.0005209366790950298,157.43161928653717,213.22947251796722,9.752866753842682e-05,170.4981393814087,219.59728702902794,0.0021353603806346655,165.6559876203537,200.6501202583313,0.0002622200991027057,159.32177686691284,204.20925258100033,1.0242119060421828e-05,170.62256383895874,217.1439950466156,7.111909508239478e-05,160.56792783737183,207.80839276313782,2.784894786600489e-05,159.68759441375732,204.72693794965744,0.000566155940759927,160.84450960159302,204.89753586053848,2.0865803890046664e-05,158.2043173313141,208.4301314353943,0.00010574531916063279,173.41445291042328,213.40935695171356,4.055978934047744e-05,412.6871348619461,256.8075792789459,0.0004997467622160912,163.32153749465942,204.82049375772476,0.0003826479660347104,161.90685510635376,211.27607202529907,1.0,159.079026222229,209.964008808136,0.0002995483810082078
8,168.15437984466553,203.68322029709816,0.00012154455907875672,160.7949938774109,206.17440962791443,0.0003267427673563361,157.29247426986694,213.28043854236603,5.631445674225688e-05,170.3212786912918,219.55669075250626,0.0010642562992870808,161.0823850631714,202.64419376850128,0.00012857311230618507,171.51552897691727,211.39245867729187,4.820122740056831e-06,158.21434617042542,205.28987312316895,6.198797927936539e-05,160.84950017929077,207.69051575660706,2.3976657757884823e-05,160.26450538635254,205.00862836837769,0.00024370085156988353,160.72647905349731,204.89470732212067,1.6782514649094082e-05,158.15049576759338,208.1568922996521,0.00014289234241005033,172.85028672218323,213.33449351787567,3.0138602596707642e-05,174.00695157051086,212.69497567415237,7.66895100241527e-05,163.345600605011,205.05836069583893,0.00027697821496985853,161.66827082633972,211.58520078659058,1.0,158.8022222518921,209.7487268447876,0.00034498851164244115
9,167.7577919960022,203.71659553050995,0.00014944217400625348,160.85105228424072,206.35960578918457,0.0005002628895454109,157.16580998897552,212.97116297483444,6.810902414144948e-05,170.1138480901718,219.32451224327087,0.0012629335978999734,160.9493532180786,202.81638360023499,0.00021329228184185922,171.70678621530533,211.37242245674133,7.505638222937705e-06,157.8506556749344,205.48857986927032,0.0001345260679954663,160.37663221359253,207.60826873779297,4.6831784857204184e-05,159.83682370185852,205.1487853527069,0.0004803139891009778,160.4872546195984,204.93484139442444,1.844700818764977e-05,158.05408358573914,208.19338417053223,0.00014202432066667825,172.71984565258026,213.452538728714,6.100489554228261e-05,408.00978422164917,252.1959481537342,0.0026421111542731524,163.0894012451172,205.19451355934143,0.0005024186102673411,161.46462154388428,211.28529405593872,1.0,158.70577383041382,209.73718070983887,0.00047757290303707123
10,168.3457112312317,203.43532103300095,6.220828072400764e-05,161.0130524635315,205.88517916202545,0.0001668658369453624,157.35869657993317,213.24784469604492,4.815445572603494e-05,170.72802102565765,219.28749883174896,0.0014502543490380049,161.3937168121338,202.37123727798462,5.5564436479471624e-05,171.99916811450385,211.13895738124847,4.588096089719329e-06,170.6945996284485,217.00336337089539,6.0165672039147466e-05,167.69399666786194,219.96156654134393,1.2464137398637831e-05,160.54428148269653,204.92969644069672,0.0001249662454938516,161.25725078582764,204.85674023628235,8.190258995455224e-06,158.7280797958374,208.38159465789795,5.804951797472313e-05,173.57814598083496,213.3189492225647,3.103983908658847e-05,174.67370700836182,212.72720390558243,0.000118291522085201,167.46878170967102,206.49786400794983,0.00014342211943585426,162.0283430814743,211.01312589645386,1.0,159.2837347984314,209.1237554550171,0.00011812076263595372
11,167.96163940429688,203.68503096699715,9.202276123687625e-05,160.7783064842224,205.9769070148468,0.0002365594555158168,157.26408505439758,212.9956025481224,4.783974145539105e-05,170.72254753112793,219.3392155766487,0.0016312133520841599,165.80679750442505,200.61382865905762,9.078031871467829e-05,172.04034069925547,211.14671778678894,6.633531484112609e-06,170.49608051776886,216.85268759727478,6.142684287624434e-05,160.56172609329224,207.91080904006958,1.5664283637306653e-05,160.49394273757935,204.97851437330246,0.00021213802392594516,161.21504306793213,204.93740159273148,1.0976254088745918e-05,158.6754093170166,208.4167275428772,8.273767889477313e-05,173.19525802135468,213.64187347888947,4.354248449089937e-05,396.7651432752609,244.9217324256897,0.001996317645534873,386.00751650333405,241.3239393234253,0.9987868666648865,162.03147304058075,210.98424625396729,1.0,159.23745203018188,209.09719467163086,0.0002370921429246664
12,168.20284843444824,203.66460236907005,8.279033500002697e-05,160.9905972480774,206.0394241809845,0.00026314472779631615,157.2384477853775,213.4380999803543,4.7594334319001064e-05,170.91217720508575,219.42177313566208,0.0028368912171572447,161.3106279373169,202.5912252664566,7.7656346547883e-05,171.86039574444294,211.2478830218315,5.632926331600174e-06,170.57132828235626,216.93711256980896,6.311378092505038e-05,167.65115332603455,220.0379658304155,1.431654436601093e-05,160.27160596847534,205.07012724876404,0.0001571457542013377,160.7636833190918,205.1688985824585,1.470248207624536e-05,158.40779781341553,208.60259294509888,5.670255268341862e-05,173.44876945018768,213.44814944267273,4.1179475374519825e-05,395.70866414904594,240.61313223838806,0.011105856858193874,384.88194704055786,236.3356164097786,0.999146580696106,162.36236310005188,211.5234923362732,1.0,159.5928511619568,209.82615566253662,0.00019401214376557618
13,168.05851984024048,203.567316532135,0.00010381054744357243,161.06868934631348,205.77287256717682,0.0002253114798804745,157.16618740558624,213.0302118062973,4.9383495934307575e-05,170.58416974544525,219.40918099880219,0.0026020354125648737,161.239501953125,202.18749451637268,0.0001294366520596668,378.66839015483856,239.55632281303406,1.3444275282381568e-05,157.80380296707153,205.46337163448334,9.61951955105178e-05,160.4769949913025,207.73719429969788,2.5521374482195824e-05,160.06210708618164,204.72862392663956,0.0002956415410153568,377.0483682155609,232.6134536266327,1.86916677193949e-05,157.82826673984528,208.5037431716919,0.00014838771312497556,374.7111568450928,241.84921312332153,5.351434083422646e-05,385.57217836380005,235.05712312459946,0.0006816847599111497,376.34296798706055,231.68324875831604,1.0,161.6471390724182,211.25784015655518,1.0,158.94111490249634,209.53052616119385,0.00023361336207017303
