scorer,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000
bodyparts,rightmcp1,rightmcp1,rightmcp1,rightmcp2,rightmcp2,rightmcp2,rightmcp3,rightmcp3,rightmcp3,rightmcp4,rightmcp4,rightmcp4,rightpip1,rightpip1,rightpip1,rightpip2,rightpip2,rightpip2,rightpip3,rightpip3,rightpip3,rightpip4,rightpip4,rightpip4,rightdigit1,rightdigit1,rightdigit1,rightdigit2,rightdigit2,rightdigit2,rightdigit3,rightdigit3,rightdigit3,rightdigit4,rightdigit4,rightdigit4,rightpawdorsum,rightpawdorsum,rightpawdorsum,nose,nose,nose,pellet,pellet,pellet,leftpawdorsum,leftpawdorsum,leftpawdorsum
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,245.87056231498718,395.09256237745285,1.0,223.8739776611328,396.1195089146495,0.9999998807907104,203.01355892419815,394.1676187515259,1.0,192.93194031715393,389.3181494474411,0.9999998807907104,254.8634467124939,403.41745615005493,1.0,226.82370448112488,405.9198440313339,0.9999958276748657,194.2338148355484,403.62617671489716,1.0,176.51187372207642,395.44365602731705,1.0,265.89611434936523,416.16578221321106,1.0,227.6502524316311,418.00051617622375,0.9987683892250061,183.65470933914185,415.91709184646606,0.9999785423278809,168.98847818374634,402.3167016506195,1.0,224.37554383277893,384.5033988952637,1.0,294.3826720714569,171.2202868461609,1.0,369.5595006942749,269.7561900615692,1.0,429.61470794677734,398.490891456604,0.9999998807907104
1,245.9788818359375,396.0101519525051,1.0,223.23024892807007,396.54230839014053,1.0,202.69651579856873,394.8082504272461,1.0,191.9943127632141,389.34035432338715,1.0,254.59138774871826,403.77436542510986,1.0,225.78575611114502,406.61429262161255,0.9999886751174927,193.69597268104553,404.3253189623356,1.0,176.57746815681458,395.2141039967537,1.0,264.73531007766724,415.5841450691223,0.9999998807907104,226.6905722618103,417.8404245376587,0.9989798665046692,183.05382752418518,415.8842964172363,0.9999984502792358,167.02030062675476,401.24771785736084,1.0,223.68422842025757,384.4956068992615,1.0,294.1152935028076,170.79305458068848,1.0,369.5318088531494,269.61925852298737,1.0,429.4207408428192,397.50226736068726,0.9999997615814209
2,244.43315449357033,395.51270961761475,1.0,221.41643702983856,397.7035998106003,0.9999998807907104,202.3767558336258,394.56681299209595,1.0,191.64497566223145,389.22860610485077,0.9999997615814209,253.69999825954437,404.19813442230225,1.0,225.03106331825256,407.1192970275879,0.9999935626983643,192.77934575080872,404.1330653131008,1.0,176.3199679851532,395.6733387410641,0.9999998807907104,264.33284282684326,415.6562936306,1.0,225.77012062072754,418.12964272499084,0.9995847344398499,182.6857554912567,415.75502490997314,0.9999974966049194,168.49751138687134,402.2852199077606,1.0,222.2454800605774,384.1147508621216,1.0,294.22963857650757,170.60605669021606,1.0,369.2782464027405,269.37104535102844,1.0,429.19308030605316,397.37366104125977,0.9999998807907104
3,246.84712290763855,396.1335243433714,1.0,224.55238914489746,396.19701839983463,1.0,203.94115817546844,393.77011489868164,1.0,192.423677444458,389.1035006046295,1.0,255.63773775100708,404.1163330078125,1.0,227.70172914862633,406.7976224422455,0.9999798536300659,195.1680652499199,404.2286958247423,1.0,177.5819387435913,394.6282253265381,1.0,266.5458195209503,416.64722967147827,1.0,228.31025299429893,418.7831367254257,0.994683563709259,184.60522174835205,415.4663462638855,0.9999984502792358,166.31521892547607,401.3848967552185,1.0,225.23929476737976,384.13684272766113,1.0,294.19766068458557,170.63680791854858,1.0,369.1239995956421,269.27792751789093,1.0,428.8718956708908,397.76106691360474,0.9999998807907104
4,245.81788730621338,396.2916153073311,1.0,222.09258008003235,397.0308383703232,0.9999997615814209,203.8826224282384,394.130980014801,1.0,192.7703981399536,389.31558907032013,1.0,254.95140314102173,404.2622356414795,1.0,225.085706949234,407.2133264541626,0.9999761581420898,194.90739727020264,404.2826549708843,1.0,177.04850101470947,394.846417427063,1.0,264.8179843425751,416.5802688598633,1.0,224.49188804626465,420.2795864343643,0.9996703863143921,183.9675703048706,413.36957681179047,0.9999744892120361,167.31329774856567,401.4768624305725,1.0,224.33588695526123,384.22883319854736,1.0,294.53804779052734,170.82225608825684,1.0,369.0680775642395,269.26110208034515,1.0,429.10776472091675,396.66662788391113,0.9999997615814209
5,245.05318689346313,395.9735545385629,1.0,221.69317400455475,397.9575262069702,0.9999998807907104,202.678160071373,394.9391622543335,1.0,191.40694952011108,389.35608673095703,0.9999998807907104,254.99583101272583,404.00134086608887,1.0,225.14717888832092,407.2939307689667,0.9999902248382568,193.25412774085999,404.4211002588272,1.0,175.56614208221436,395.0773906111717,1.0,265.60443115234375,415.2617952823639,0.9999998807907104,225.8220133781433,418.11790323257446,0.9993953704833984,181.51384711265564,415.26057052612305,0.999998927116394,167.65361618995667,401.9223597049713,1.0,224.0542597770691,384.5140223503113,1.0,294.0981194972992,170.6500883102417,1.0,369.76536226272583,269.4808795452118,1.0,428.63524729013443,397.07170152664185,0.9999997615814209
6,244.61033564805984,396.14547514915466,1.0,220.75033909082413,397.18483233451843,0.9999998807907104,202.61496901512146,394.2516665458679,1.0,190.6493320465088,389.074027299881,0.9999998807907104,254.13921642303467,404.26848697662354,1.0,224.6456334590912,407.175852060318,0.999976634979248,191.40163898468018,404.3531029820442,0.9999998807907104,175.80621814727783,396.49217507243156,1.0,264.6770007610321,415.5520944595337,1.0,225.0245704650879,420.247162386775,0.9994664788246155,180.19351106882095,415.5686149597168,0.9999982118606567,164.4426830112934,402.1704511642456,1.0,223.0042905807495,383.921067237854,1.0,294.2767882347107,170.84011268615723,1.0,369.4688529968262,269.5494076013565,1.0,428.53848230838776,396.79568433761597,0.9999995231628418
7,243.52004227042198,395.1731858253479,1.0,220.96061539649963,396.7284026145935,0.9999997615814209,202.82238173484802,394.1310353279114,1.0,192.093674659729,389.1759452819824,0.9999998807907104,252.85472530126572,403.85257428884506,1.0,223.84166526794434,406.7936363220215,0.9999805688858032,194.54546439647675,404.1616218686104,0.9999998807907104,176.8650016784668,394.99937653541565,0.9999998807907104,264.1690468788147,416.157488822937,0.9999998807907104,224.45600986480713,419.69246768951416,0.999803364276886,184.8433132171631,413.6371783018112,0.9999656677246094,167.75338673591614,401.34442019462585,1.0,222.75280475616455,384.1753525733948,1.0,294.01243114471436,171.87877941131592,1.0,369.78979873657227,269.425213932991,1.0,427.3887469172478,395.9839687347412,0.9999995231628418
8,243.63000613451004,396.5957176089287,1.0,220.12359282374382,397.9603394269943,0.9999998807907104,201.65948247909546,394.69947242736816,1.0,188.14401352405548,389.63231205940247,0.9999998807907104,252.72732108831406,404.4642631113529,1.0,224.06733345985413,407.81058406829834,0.9999836683273315,191.10654306411743,404.1847338229418,1.0,174.99548530578613,395.6983301639557,1.0,264.7802333831787,416.53678464889526,1.0,224.66310691833496,419.8213744908571,0.9994906187057495,180.97111147642136,415.3474407196045,0.9999991655349731,164.80556118488312,401.29559421539307,1.0,221.4586056470871,383.31730604171753,1.0,293.7903597354889,172.71158599853516,1.0,369.42728662490845,269.60219979286194,1.0,428.64228039979935,396.6915421485901,0.9999995231628418
9,245.05252754688263,395.59748685359955,1.0,221.21714329719543,396.8794335126877,0.9999998807907104,203.00645262002945,393.62544202804565,1.0,192.34277439117432,388.46056029200554,1.0,254.03931212425232,403.75010108947754,1.0,224.6505286693573,406.7880165576935,0.9999845027923584,191.53539323806763,403.7666751742363,1.0,176.12120962142944,394.96354055404663,1.0,264.9261336326599,416.09729766845703,0.9999998807907104,225.6903760433197,417.7055358886719,0.9996747970581055,180.56164407730103,415.1678557395935,0.9999991655349731,165.17717802524567,401.2575969696045,1.0,223.94693088531494,383.9613561630249,1.0,293.65992844104767,172.87103748321533,1.0,369.62576627731323,269.4571125507355,1.0,428.2689526975155,395.849326133728,0.9999994039535522
10,244.89390456676483,395.8830234333873,1.0,221.37235057353973,397.5490207672119,0.9999998807907104,202.19072329998016,394.24124574661255,1.0,190.77903842926025,388.53546553850174,0.9999998807907104,254.62165212631226,404.19608974456787,1.0,225.03607296943665,407.35708951950073,0.9999805688858032,191.31171107292175,404.07711965590715,1.0,175.32051992416382,395.94955871254206,0.9999998807907104,265.2478015422821,416.6107802391052,0.9999998807907104,224.90585947036743,420.07942897081375,0.9997773766517639,180.85557502508163,416.470242023468,0.9999998807907104,164.6917634010315,401.31856298446655,1.0,223.4818148612976,384.1942791938782,1.0,294.0575864315033,174.66993618011475,1.0,369.83814430236816,269.590483546257,1.0,428.8557221889496,397.2530779838562,0.9999998807907104
11,245.93501102924347,395.7784276753664,1.0,221.94108772277832,397.78734016418457,0.9999997615814209,203.1464833021164,394.7781329154968,1.0,192.33186674118042,389.4614055156708,1.0,255.1022183895111,402.7994976043701,1.0,225.4878053665161,407.12210273742676,0.9999245405197144,192.0670304298401,404.3236901164055,1.0,176.25329065322876,395.17284721136093,1.0,265.8536822795868,415.5216534137726,0.9999996423721313,225.46454191207886,420.35147389769554,0.9985935091972351,180.03400084376335,414.8535189628601,0.9999986886978149,165.6298656463623,400.6819386482239,1.0,224.89973521232605,384.3654441833496,1.0,293.7579736709595,174.97669887542725,1.0,370.25395917892456,269.6616007089615,1.0,427.83344726264477,396.3330068588257,0.9999995231628418
12,243.96433933451772,395.0303649902344,1.0,219.94144566357136,397.4773973226547,0.9999998807907104,201.77733898162842,394.6030797958374,1.0,190.49000930786133,389.12958586215973,1.0,253.74064791202545,403.7481050491333,1.0,222.4851565361023,407.2147889137268,0.9999895095825195,190.92725920677185,404.19965675473213,1.0,175.49787998199463,395.51529401540756,1.0,264.7229609489441,416.2882070541382,1.0,224.64524173736572,419.5841534137726,0.9997627139091492,179.90967099368572,415.325412273407,0.9999996423721313,164.6676726937294,401.39564514160156,1.0,222.44235706329346,384.4236340522766,1.0,293.86100006103516,175.31527042388916,1.0,370.12968921661377,269.627978682518,1.0,428.71105819940567,397.30622720718384,0.9999998807907104
13,244.66509461402893,394.6727104187012,1.0,221.2861180305481,397.0311132669449,0.9999998807907104,202.78824019432068,394.03189516067505,1.0,191.52149152755737,388.69332206249237,1.0,254.23961067199707,404.2401514053345,1.0,224.62929844856262,407.34464859962463,0.9999982118606567,192.1561074256897,403.9770901259035,1.0,176.27270412445068,395.01627922058105,1.0,264.8597660064697,415.9452278614044,1.0,225.56002116203308,418.4246062040329,0.9999769926071167,180.9838169813156,415.29675006866455,0.9999990463256836,165.8260600566864,401.3837594985962,1.0,223.5542016029358,383.9814603328705,1.0,293.6754891872406,175.70572662353516,1.0,370.2571415901184,269.617112159729,1.0,428.1559499800205,396.707293510437,0.9999997615814209
14,244.70275634527206,395.8170347958803,1.0,221.00995099544525,397.18840968608856,0.9999998807907104,201.9735860824585,394.4483404159546,1.0,191.55902290344238,389.1649624109268,0.9999998807907104,253.71075987815857,403.68866443634033,1.0,224.71778655052185,406.974995136261,0.9999817609786987,190.78421902656555,403.9812415204942,1.0,175.61729288101196,394.8550109863281,0.9999998807907104,265.23068046569824,415.99100637435913,0.9999998807907104,225.49016451835632,418.1492314338684,0.9994441866874695,179.9014655277133,416.1812880039215,0.9999998807907104,164.51142472028732,400.8046760559082,1.0,223.41122102737427,384.2628469467163,1.0,293.55405139923096,176.5629506111145,1.0,370.40645265579224,269.4975925683975,1.0,428.9954631924629,397.0206160545349,0.9999997615814209
15,245.6045342683792,395.830467030406,1.0,222.57207250595093,397.47318398952484,0.9999998807907104,202.7014901638031,394.7791452407837,1.0,191.22665548324585,388.91565454006195,0.9999997615814209,255.37407112121582,404.1342582702637,1.0,225.9505753517151,406.8724422454834,0.9999995231628418,191.42476868629456,403.9767900314182,1.0,174.62735795974731,395.4371408224106,0.9999998807907104,265.48040866851807,415.79219794273376,1.0,226.9135148525238,418.1445823907852,0.9999756813049316,180.74743831157684,416.3666236400604,1.0,163.12824141979218,401.2114758491516,1.0,223.343159198761,383.5267171859741,1.0,293.67538833618164,178.5008363723755,1.0,370.46347284317017,269.6059217453003,1.0,428.41414871811867,397.0284266471863,0.9999997615814209
16,244.98106968402863,394.79788064956665,1.0,221.40988790988922,397.0272333621979,0.9999998807907104,202.08826553821564,394.06712579727173,1.0,191.197838306427,389.0265485048294,0.9999998807907104,254.40536618232727,403.4764823913574,1.0,225.08923840522766,406.7309832572937,0.9999971389770508,191.0977611541748,403.7748309522867,1.0,174.07248330116272,395.4483598470688,1.0,264.81755352020264,415.41184425354004,1.0,225.68126130104065,417.68442702293396,0.9998960494995117,180.534683406353,415.8107314109802,0.9999997615814209,163.4265667796135,400.83786058425903,1.0,223.29111433029175,383.7104742527008,1.0,293.2524290084839,179.14942455291748,1.0,370.4183301925659,269.5712047815323,1.0,428.894727230072,397.74574279785156,0.9999998807907104
