scorer,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000
bodyparts,rightmcp1,rightmcp1,rightmcp1,rightmcp2,rightmcp2,rightmcp2,rightmcp3,rightmcp3,rightmcp3,rightmcp4,rightmcp4,rightmcp4,rightpip1,rightpip1,rightpip1,rightpip2,rightpip2,rightpip2,rightpip3,rightpip3,rightpip3,rightpip4,rightpip4,rightpip4,rightdigit1,rightdigit1,rightdigit1,rightdigit2,rightdigit2,rightdigit2,rightdigit3,rightdigit3,rightdigit3,rightdigit4,rightdigit4,rightdigit4,rightpawdorsum,rightpawdorsum,rightpawdorsum,nose,nose,nose,pellet,pellet,pellet,leftpawdorsum,leftpawdorsum,leftpawdorsum
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,430.6755952835083,369.1776638031006,8.80470615811646e-05,440.45831775665283,384.9822669029236,0.00013610758469440043,435.1997928619385,379.3370715379715,0.00019584473920986056,424.4599299430847,368.51859283447266,0.0007733433158136904,361.748815536499,267.7907890230417,5.981161666568369e-05,440.86717224121094,382.31937646865845,0.0005521804559975863,424.1076657772064,385.36644744873047,0.000785346666816622,423.9817876815796,370.9585008621216,0.00018065562471747398,378.1319912672043,263.0213360786438,0.00026542687555775046,360.23995208740234,282.1314618587494,0.00012366137525532395,423.0625834465027,365.09034752845764,8.827866986393929e-05,375.6734416484833,279.72839879989624,0.00011512203491292894,444.486245572567,372.6072309613228,0.0007764031761325896,281.47194480895996,249.847487449646,1.0,368.65554904937744,271.77140069007874,1.0,434.2815898656845,373.6718145608902,1.0
1,431.1381046772003,369.2406167984009,7.537934288848191e-05,440.30418729782104,385.6910443305969,6.15923127043061e-05,428.7985128760338,381.9936238527298,0.0003212977317161858,424.4042513370514,369.550256729126,0.000668772729113698,361.8545799255371,267.7089425623417,8.717227319721133e-05,440.4935848712921,382.07668924331665,0.00025137534248642623,424.2349286079407,385.407506942749,0.000789947691373527,423.05160903930664,381.2952114343643,0.00016931594291236252,378.2508239746094,262.9102439880371,0.00030982200405560434,360.1677014827728,282.2067370414734,0.00014833197928965092,423.7965393066406,363.9945806763135,9.667845006333664e-05,384.271933555603,281.900377035141,0.00015371592598967254,443.784141972661,373.010315656662,0.00040805208845995367,280.7729935646057,249.84488773345947,1.0,368.4333076477051,271.78869009017944,1.0,434.57505428791046,374.954687833786,1.0
2,442.2297912836075,368.2717318534851,0.00010501837823539972,441.16905426979065,385.2368264198303,5.990865975036286e-05,429.33521699905396,381.7088391780853,0.0002099321282003075,424.19550800323486,369.9440846443176,0.0005819319048896432,361.70427083969116,267.82330590486526,7.718554843449965e-05,441.274090051651,381.99475276470184,0.00019734753004740924,424.82162833213806,385.4119505882263,0.0009847540641203523,423.5350036621094,381.8631261587143,0.00013185488933231682,378.18639862537384,262.8312258720398,0.0004054133896715939,360.0721309185028,282.1179506778717,0.00010003166244132444,424.00103878974915,364.40205430984497,8.120355050778016e-05,383.9652497768402,281.86327290534973,0.00016927026445046067,444.290845066309,372.60904544591904,0.0007407664088532329,281.5237784385681,249.8813180923462,1.0,368.29646587371826,271.67556738853455,1.0,435.6429419219494,374.35925674438477,1.0
3,442.86151373386383,367.8321762084961,8.488183084409684e-05,441.9341537952423,385.6175847053528,3.3120923035312444e-05,430.6090919971466,381.5969066619873,0.00011155613901792094,424.4411292076111,370.03436374664307,0.0007842709310352802,361.85221695899963,267.8378757238388,7.313534297281876e-05,441.7945992946625,382.0289657115936,0.00010953302262350917,426.0814712047577,385.25065517425537,0.0009701404487714171,424.52252411842346,382.97266840934753,0.00022425509814638644,378.3819500207901,263.08251094818115,0.0005236489232629538,360.0204713344574,282.4464532136917,6.741059041814879e-05,424.78206968307495,364.35052874684334,6.127443339210004e-05,384.40017080307007,281.8285071849823,0.00015167855599429458,444.73426043987274,372.3452959358692,0.0006136684096418321,281.61580514907837,249.86792469024658,1.0,368.5400800704956,272.05451345443726,1.0,437.34297239780426,374.2477877140045,1.0
4,362.3839461803436,256.8470633029938,5.609748404822312e-05,441.4313817024231,385.8200583457947,5.157247869647108e-05,430.33166694641113,382.3253037929535,8.457674266537651e-05,424.23495078086853,370.1405348777771,0.0004265700117684901,361.8812553882599,267.8316266685724,7.730244396952912e-05,441.5696578025818,382.3830626010895,0.00015811370394658297,425.4474456310272,386.04539585113525,0.00037759615224786103,424.068407535553,382.4667077064514,0.00013815129932481796,378.22835886478424,262.929922580719,0.00039129352080635726,360.11461544036865,282.38643968105316,0.00010079941421281546,424.6403737068176,364.6828325390816,5.278413664200343e-05,384.14149618148804,281.6609241962433,0.00021586564253084362,444.332514077425,372.92010551691055,0.00043519269092939794,281.4091238975525,249.7842288017273,1.0,368.3758792877197,272.1141366958618,1.0,436.57661652565,375.00832748413086,1.0
5,362.6012291908264,256.40778636932373,0.0001418698811903596,441.6003062725067,386.65854024887085,3.495268538245e-05,430.41220593452454,383.34584045410156,8.744544902583584e-05,424.9310371875763,371.1852068901062,0.00031589437276124954,362.1200702190399,267.90866293013096,8.360543142771348e-05,441.11084485054016,382.0201597213745,7.32554035494104e-05,425.42523741722107,386.433913230896,0.00025826040655374527,270.3430073261261,250.29710984230042,0.0006535669090226293,378.446750164032,263.1131000518799,0.0004133606271352619,360.04774165153503,282.2910621166229,5.3281528380466625e-05,377.247230052948,269.2933396100998,6.15338358329609e-05,384.2889733314514,281.7159774303436,0.00016269854677375406,443.87513553351164,374.0866253376007,0.00029106964939273894,280.674596786499,250.00586128234863,1.0,368.3998770713806,272.2443861961365,1.0,436.47041073441505,376.89679622650146,1.0
6,444.0931791290641,379.44487208127975,5.604118632618338e-05,440.65574193000793,386.0931577682495,5.476457590702921e-05,430.195378780365,383.11335349082947,8.12384023447521e-05,424.33709716796875,370.46362352371216,0.00036000594263896346,361.76932668685913,267.987759324722,5.218733349465765e-05,440.25518822669983,381.98228096961975,0.00018488289788365364,427.690849006176,390.47754287719727,0.00019084410450886935,271.75611782073975,250.197927236557,0.00010343416943214834,378.38439536094666,263.05787658691406,0.00047152055776678026,360.04886770248413,282.4634076356888,9.307231812272221e-05,377.43391036987305,269.1263382434845,4.697531767305918e-05,384.28777503967285,281.8884451389313,0.00023435067851096392,443.29791831970215,373.9930989742279,0.0003292371111456305,281.0586676597595,248.7354712486267,1.0,368.64612865448,272.0723190307617,1.0,435.46801674366,376.7245707511902,1.0
7,362.87986946105957,260.9396495819092,4.3227511923760176e-05,441.1324987411499,387.14552783966064,3.6455759982345626e-05,375.45754289627075,266.63125443458557,7.438401371473446e-05,424.20985221862793,371.55255699157715,0.00019753222295548767,361.8797788619995,267.9549836702645,5.908485036343336e-05,439.98730278015137,382.05418038368225,7.789227674948052e-05,425.4189591407776,387.2541136741638,0.00013734507956542075,271.220618724823,250.48967838287354,9.086336649488658e-05,378.5372506380081,263.12229585647583,0.0005827478598803282,360.17174005508423,282.29752123355865,8.145382162183523e-05,377.48133277893066,268.91330456733704,5.34042228537146e-05,384.2339587211609,281.8815631866455,0.00016977473569568247,434.6331421136856,374.7333068847656,0.0001828276290325448,280.43937253952026,249.11097717285156,1.0,368.55917978286743,271.8689606189728,1.0,436.838074862957,379.025466799736,1.0
8,443.29201060533524,379.96658454835415,4.945051114191301e-05,440.0699315071106,386.6819248199463,3.499794547678903e-05,375.36871433258057,266.5955992937088,6.630553252762184e-05,424.4286091327667,370.9315037727356,0.0004538378561846912,361.91375732421875,267.89736292511225,6.99185548000969e-05,439.66229248046875,381.9707304239273,0.00011398122296668589,427.3417247533798,391.3350899219513,0.00023061003594193608,271.1018874645233,249.89718556404114,0.00013290626520756632,378.516034245491,263.118549823761,0.0005227891379036009,360.25605821609497,282.29404413700104,8.17598047433421e-05,377.5826647281647,269.052374124527,5.1750124839600176e-05,384.13410997390747,281.78422498703003,0.0002304028021171689,276.9688959121704,237.95739829540253,0.00016363624308723956,280.34103631973267,248.3964648246765,1.0,368.51808166503906,271.9865279197693,1.0,435.27028197050095,378.5396480560303,1.0
9,363.20942133665085,257.1358287334442,0.00010997299250448123,379.62937891483307,265.6390643119812,2.662576298462227e-05,375.49247884750366,266.5086997747421,7.410944817820564e-05,362.8423260450363,281.822717666626,0.00024061468138825148,362.1629042625427,267.8313977122307,7.744108734186739e-05,440.2645661830902,381.89197385311127,5.7327368267579004e-05,381.00595808029175,268.5254306793213,9.003982995636761e-05,424.22416710853577,384.1404809951782,6.964214117033407e-05,378.28376162052155,263.09070348739624,0.0005667811492457986,360.1724534034729,282.25831067562103,8.143851300701499e-05,377.510901927948,268.67107290029526,5.512532516149804e-05,383.83802032470703,281.87519574165344,0.00020743263303302228,270.8988218307495,241.44904947280884,0.0001418441825080663,280.28209400177,247.55124402046204,1.0,368.4885368347168,272.0971426963806,1.0,437.2015429735184,379.03007858991623,1.0
10,362.95487201213837,256.9507930278778,5.371358201955445e-05,282.44064342975616,238.4658408164978,3.649081918410957e-05,375.37800121307373,266.55264258384705,6.241482333280146e-05,424.10974073410034,371.593225479126,0.0002902145206462592,361.9670181274414,267.95402436330914,6.832454528193921e-05,439.95842456817627,382.0220856666565,6.546925578732044e-05,425.1329548358917,386.5456552505493,0.00012042608432238922,266.71128284931183,246.07375931739807,0.00013283404405228794,378.406178355217,262.9800295829773,0.0005231248214840889,359.99658155441284,282.2573790550232,7.973730680532753e-05,377.63747334480286,268.96337884664536,4.5520202547777444e-05,384.0012435913086,281.85026359558105,0.00019730106578208506,276.9903030395508,237.6138356924057,0.00011525646550580859,280.2764320373535,247.25565552711487,1.0,368.50843334198,272.21723461151123,1.0,436.9236429333687,379.7628474086523,1.0
11,443.22809648513794,380.0324513167143,5.0191614718642086e-05,282.8569835424423,238.9511375427246,4.061262006871402e-05,375.6084189414978,266.3700853586197,7.838614692445844e-05,362.87060594558716,281.68491530418396,0.00019759796850848943,376.4159128665924,265.54425597190857,6.940810271771625e-05,438.9916191101074,382.1704227924347,0.00011173797975061461,427.147841155529,392.5034203529358,0.00020964328723493963,266.9421067237854,245.68264186382294,0.0001170540926977992,378.645539522171,263.1322751045227,0.0008166878833435476,359.8158903121948,282.39444744586945,8.806603000266477e-05,377.61585903167725,268.8938628435135,5.790040813735686e-05,384.1718602180481,281.85559463500977,0.0002144208992831409,270.4008173942566,241.80929946899414,0.00012809172039851546,279.7770609855652,246.19420623779297,1.0,368.6403250694275,271.9153892993927,1.0,435.463251888752,379.8995013535023,1.0
12,443.65549567341805,380.2824970781803,8.010296733118594e-05,439.91825580596924,387.263840675354,4.3906875362154096e-05,429.3286255598068,385.0932078361511,7.325728802243248e-05,423.83781147003174,371.8354091644287,0.0003441216249484569,443.5165609717369,384.4406781196594,6.401921564247459e-05,439.1050314903259,382.18183064460754,0.0002002623223233968,427.2563782930374,392.0236806869507,0.00018511503003537655,266.51512145996094,245.80670619010925,0.0002322590589756146,378.2954704761505,263.0210437774658,0.0005512338830158114,359.87131690979004,282.50898873806,9.050811786437407e-05,432.6619281768799,385.1290650367737,4.743515091831796e-05,438.10075664520264,381.7405617237091,0.000232523147133179,270.4175567626953,241.45841646194458,0.00013298270641826093,279.6482365131378,246.48202991485596,1.0,368.5954933166504,271.9520859718323,1.0,435.43608659505844,379.9259621575475,1.0
13,362.69966542720795,256.8071427345276,8.864114352036268e-05,282.9404948949814,238.80808901786804,6.199761992320418e-05,436.02891635894775,382.2234127521515,6.748604209860787e-05,423.86733961105347,371.4983940124512,0.00024886615574359894,376.4821605682373,265.45749258995056,6.044475230737589e-05,439.2017512321472,382.43000841140747,0.00014599686255678535,427.1870152950287,392.6287293434143,0.00014345889212563634,423.4979901313782,383.81818079948425,0.00010204662976320833,378.4585984945297,263.2673063278198,0.0005557551048696041,360.0428373813629,282.5683970451355,7.97986940597184e-05,377.46372389793396,269.1776908636093,5.4840664233779535e-05,438.0136995315552,381.8679505586624,0.00028426252538338304,276.81375455856323,237.92306637763977,0.00024514124379493296,280.6500949859619,247.46758103370667,1.0,368.5827717781067,272.0107126235962,1.0,435.4920648932457,380.17485715448856,1.0
14,362.83914065361023,256.693865776062,6.460366421379149e-05,282.9608827829361,239.03476476669312,5.8907018683385104e-05,375.6553444862366,266.5750036239624,6.798943650210276e-05,424.0468897819519,371.67876052856445,0.0002297891624039039,376.3776898384094,265.4903349876404,5.885906648472883e-05,438.99178409576416,382.1626207828522,0.00013439143367577344,426.3357402086258,396.96850353479385,0.00046648483839817345,266.26823687553406,245.58625423908234,0.0002421141543891281,378.4823695421219,262.9916362762451,0.0006304528214968741,359.9509048461914,282.527138710022,9.320945537183434e-05,377.48981857299805,269.0601065158844,5.501456689671613e-05,438.4136896133423,381.58970510959625,0.00019516843894962221,270.36542415618896,241.56654739379883,0.00013866217341274023,279.9117798805237,245.90662384033203,1.0,368.7602787017822,271.8412084579468,1.0,435.0583109855652,380.7808544039726,1.0
