scorer,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000,DeepCut_resnet50_reaching_direct_rightAug23shuffle1_850000
bodyparts,rightmcp1,rightmcp1,rightmcp1,rightmcp2,rightmcp2,rightmcp2,rightmcp3,rightmcp3,rightmcp3,rightmcp4,rightmcp4,rightmcp4,rightpip1,rightpip1,rightpip1,rightpip2,rightpip2,rightpip2,rightpip3,rightpip3,rightpip3,rightpip4,rightpip4,rightpip4,rightdigit1,rightdigit1,rightdigit1,rightdigit2,rightdigit2,rightdigit2,rightdigit3,rightdigit3,rightdigit3,rightdigit4,rightdigit4,rightdigit4,rightpawdorsum,rightpawdorsum,rightpawdorsum,nose,nose,nose,pellet,pellet,pellet,leftpawdorsum,leftpawdorsum,leftpawdorsum
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,152.4816665649414,301.2490202188492,1.0,137.76562786102295,308.9348905682564,1.0,129.48599100112915,324.8650469183922,1.0,122.08596801757812,339.70964670181274,1.0,173.45116674900055,319.52667760849,1.0,163.42460507154465,330.1131958961487,1.0,148.98217856884003,344.57184314727783,1.0,137.0547275543213,355.5382537841797,1.0,190.06757521629333,338.9556713104248,1.0,182.44936728477478,346.94185972213745,1.0,170.3840456008911,357.22316575050354,1.0,152.39978694915771,363.5030843615532,0.9999997615814209,123.70112112164497,313.6304278373718,1.0,314.50894832611084,52.907423973083496,1.0,367.2422351837158,270.9464876651764,1.0,305.65249466896057,362.92978596687317,0.9999802112579346
1,152.6429295539856,300.7135984301567,1.0,139.2315974831581,308.10966777801514,1.0,129.4950590133667,324.36809355020523,1.0,121.56998443603516,339.9079465866089,1.0,174.311270236969,318.5055866241455,1.0,162.98775625228882,328.4655113220215,1.0,149.29142343997955,344.11782455444336,1.0,137.19633674621582,355.5730323791504,1.0,191.2894058227539,337.95552492141724,1.0,182.6760458946228,345.59338998794556,1.0,171.04928827285767,356.37054696679115,1.0,152.66336703300476,362.9757593870163,1.0,122.48664903640747,313.4690055847168,1.0,315.0334553718567,54.81749248504639,1.0,367.26307249069214,271.2351324558258,1.0,306.6539500951767,365.20565581321716,0.999994158744812
2,152.27225971221924,301.04156494140625,1.0,139.1680952310562,308.0288782119751,1.0,129.50353336334229,324.60171753168106,1.0,121.58014345169067,340.75543212890625,1.0,174.84602999687195,318.4641532897949,1.0,163.69126558303833,328.3777732849121,1.0,150.4444420337677,343.5107958316803,1.0,137.56071496009827,355.6163487434387,1.0,191.33366203308105,337.971755027771,1.0,182.93531918525696,345.5998730659485,1.0,172.00045585632324,355.9510987661779,1.0,152.90240216255188,361.36065220832825,1.0,122.94506454467773,314.31772804260254,1.0,314.67541885375977,55.86796736717224,1.0,367.1772885322571,270.8923349380493,1.0,307.5569746494293,365.12709844112396,0.999995231628418
3,152.1863431930542,300.0144376754761,1.0,138.8622201681137,307.5271668434143,1.0,129.60894966125488,324.2500624358654,1.0,122.07436752319336,340.43976402282715,1.0,174.77505469322205,317.93345642089844,1.0,163.85943841934204,328.5768427848816,1.0,150.3826584815979,343.8022222518921,1.0,138.49145317077637,355.65494298934937,1.0,191.5141134262085,337.4192066192627,1.0,184.01508903503418,345.70703315734863,1.0,172.69283771514893,355.9762628637254,1.0,154.64591670036316,362.34763848781586,0.9999998807907104,123.40703392028809,313.5794930458069,1.0,313.8766827583313,56.45044422149658,1.0,367.2834794521332,271.0478699207306,1.0,307.6793190538883,364.0528144314885,0.9999974966049194
4,152.46042442321777,299.58981132507324,1.0,139.17691266536713,307.2142767906189,1.0,129.61840629577637,324.2348681241274,1.0,121.644278049469,340.2955913543701,1.0,175.75319528579712,317.66521072387695,1.0,164.2259283065796,328.1636643409729,1.0,150.87646389007568,343.6721341609955,1.0,138.8171867132187,356.1920528411865,1.0,193.9397416114807,336.9229826927185,1.0,184.5201120376587,345.1343970298767,1.0,173.5067548751831,355.90906073898077,1.0,154.96203756332397,361.86027669906616,1.0,122.7833662033081,313.3178915977478,1.0,314.7864775657654,57.303561210632324,1.0,367.09031796455383,270.93813920021057,1.0,307.3762773871422,364.37709590792656,0.9999973773956299
5,155.5036325454712,301.0365490913391,1.0,142.07746148109436,308.9922399520874,1.0,132.031654920429,324.50559401512146,1.0,123.3251371383667,339.8749523162842,1.0,176.9490303993225,318.3909215927124,1.0,166.04387307167053,328.81134700775146,1.0,151.95873379707336,343.73723244667053,1.0,139.21137577295303,355.89705419540405,1.0,194.59520411491394,337.3876428604126,1.0,185.38683223724365,345.70935916900635,1.0,173.20092260837555,355.31141090393066,1.0,155.24106514453888,361.97193145751953,1.0,124.35770797729492,313.943874835968,1.0,314.4888334274292,58.00751209259033,1.0,367.73348808288574,270.79836797714233,1.0,304.84406661987305,364.6080969572067,0.9999901056289673
6,153.6335220336914,300.16777420043945,1.0,140.5074828863144,307.5097908973694,1.0,131.8259515464306,323.94666201993823,1.0,123.64811420440674,339.68256092071533,1.0,177.0819239616394,317.56388759613037,1.0,166.2126796245575,327.9488191604614,1.0,152.74658203125,343.5106499195099,1.0,141.06815993785858,355.9105906486511,1.0,195.10220205783844,336.6914415359497,1.0,186.04478931427002,345.0492858886719,1.0,173.69793128967285,355.28823417425156,1.0,156.2539898455143,362.0067311525345,1.0,124.1388988494873,313.4747381210327,1.0,313.88372325897217,58.592005252838135,1.0,367.3118999004364,270.95195174217224,1.0,305.64047718048096,364.80746352672577,0.9999828338623047
7,155.1113741993904,301.0658473968506,1.0,141.4794203042984,308.16104221343994,1.0,132.88260918855667,324.55302333831787,1.0,125.23195731639862,341.40994930267334,1.0,177.67141366004944,317.29163646698,1.0,166.92657208442688,327.8794400691986,1.0,153.55588245391846,343.99181270599365,1.0,141.19396543502808,356.6717538833618,1.0,196.22276021540165,336.0045266151428,1.0,186.43122577667236,344.8673048019409,1.0,174.9394931793213,355.9140015244484,1.0,157.46617698669434,362.19480872154236,1.0,125.44495511054993,313.99615716934204,1.0,313.9152789115906,60.108001708984375,1.0,367.2011661529541,271.0305368900299,1.0,305.96095848083496,363.5837515294552,0.9999970197677612
8,155.2744219303131,301.09038639068604,1.0,142.4989631175995,307.25825119018555,1.0,133.90015518665314,324.2504521012306,1.0,126.5798237323761,341.6232376098633,1.0,178.23706555366516,317.5873975753784,1.0,168.1527829170227,327.8331651687622,1.0,154.98088312149048,343.35785388946533,1.0,143.63164949417114,356.0079107284546,1.0,196.69909197092056,336.70398235321045,1.0,187.53713512420654,344.72384309768677,1.0,175.95076489448547,355.2806087732315,1.0,159.20426750183105,361.84261655807495,1.0,126.77473163604736,313.5404119491577,1.0,313.60712337493896,60.399537086486816,1.0,367.6380467414856,270.6866195201874,1.0,305.3079249858856,364.99977046251297,0.9999908208847046
9,156.7273331284523,301.64551067352295,1.0,142.95954608917236,308.10791015625,1.0,133.66558694839478,324.1525188088417,1.0,126.28849458694458,341.40345096588135,1.0,178.8181072473526,317.1085042953491,1.0,168.4580225944519,327.79128980636597,1.0,155.02890968322754,343.77111053466797,1.0,143.2952525615692,356.21796798706055,1.0,197.49952745437622,336.46538162231445,1.0,187.98548316955566,344.50646591186523,1.0,176.2624273300171,355.30566293001175,1.0,159.12039709091187,361.9389488697052,1.0,126.42883014678955,313.71298599243164,1.0,314.12446212768555,61.4781379699707,1.0,367.78898668289185,270.77820777893066,1.0,305.08088278770447,364.30296391248703,0.999997615814209
10,156.33617255091667,301.0086317062378,1.0,143.21852612495422,307.7409734725952,1.0,134.47885823249817,323.2463572025299,1.0,127.18190145492554,340.37996196746826,1.0,178.76762068271637,316.7078676223755,1.0,168.91962575912476,327.0446791648865,1.0,155.41280031204224,342.4864695072174,1.0,144.2392611503601,355.6628613471985,1.0,197.01259982585907,336.1367697715759,1.0,188.7023245692253,344.03909397125244,1.0,176.51472353935242,354.49808502197266,1.0,159.76640701293945,360.9767200946808,1.0,128.15678930282593,313.33576345443726,1.0,314.4056215286255,61.75417137145996,1.0,367.51541090011597,270.6998829841614,1.0,306.11664950847626,364.600581407547,0.9999938011169434
11,156.642846763134,299.46488523483276,1.0,143.02536058425903,306.05041122436523,1.0,134.3805079460144,322.3167724609375,1.0,127.59331107139587,340.1142358779907,1.0,179.53613567352295,315.509370803833,1.0,169.39187240600586,325.9599595069885,1.0,156.4602575302124,341.5738410949707,1.0,145.63381958007812,354.93059158325195,1.0,197.14204812049866,335.59099411964417,1.0,189.75701248645782,343.18216586112976,1.0,177.36652970314026,353.71857357025146,1.0,161.5316925048828,361.30871868133545,1.0,127.8378233909607,312.21076345443726,1.0,314.9273611307144,63.42586612701416,1.0,367.79355478286743,270.9008319377899,1.0,307.11822521686554,365.18198347091675,0.9999949932098389
12,156.43692103028297,299.5633807182312,1.0,143.25890970230103,306.41895484924316,1.0,134.9961256980896,322.47234857082367,1.0,128.72885179519653,340.78943252563477,1.0,179.98488631658256,315.1151485443115,1.0,170.05789756774902,325.7564455270767,1.0,157.43924689292908,342.4654655456543,1.0,145.4128541946411,354.7925457954407,1.0,197.4279419183731,334.0884313583374,1.0,190.36677885055542,342.62395691871643,1.0,178.1603215932846,353.6948084831238,1.0,161.76009845733643,361.40123224258423,1.0,128.7663402557373,312.4768180847168,1.0,315.1772780418396,63.91155290603638,1.0,367.6603217124939,270.7562801837921,1.0,305.5821747779846,364.4443206489086,0.9999891519546509
13,157.82504403591156,299.66374826431274,1.0,144.13920545578003,305.80587244033813,1.0,135.48912858963013,322.23066759109497,1.0,128.70725774765015,340.1368770599365,1.0,180.49291747808456,314.7830786705017,1.0,169.93383264541626,325.40644001960754,1.0,157.24309396743774,341.47833597660065,1.0,145.9362826347351,353.39337825775146,1.0,198.36363458633423,333.41342544555664,1.0,190.86564683914185,342.2654376029968,1.0,178.23405611515045,353.05839347839355,1.0,161.48591899871826,360.0125288963318,1.0,128.88162899017334,311.5505599975586,1.0,315.1863627433777,64.09856271743774,1.0,367.7502899169922,270.92573595046997,1.0,306.29354882240295,364.4297275543213,0.9999951124191284
14,156.6644308567047,299.7662172317505,1.0,144.04708337783813,305.9410147666931,1.0,135.42500519752502,322.2828288078308,1.0,128.95258617401123,339.6863465309143,1.0,180.26346036791801,314.69329738616943,1.0,170.22231817245483,325.2262260913849,1.0,157.6386035680771,341.87086975574493,1.0,146.89967727661133,353.9769706726074,1.0,198.22454023361206,333.52320766448975,1.0,191.09262490272522,342.1723279953003,1.0,178.41413128376007,352.988404750824,1.0,161.0813229084015,360.0126929283142,1.0,128.71751022338867,311.95780992507935,1.0,315.9940810203552,64.39919662475586,1.0,367.5384702682495,270.875314950943,1.0,305.6407787799835,364.5309690833092,0.999984622001648
15,158.22378182411194,300.0369758605957,1.0,143.90353655815125,306.5851340293884,1.0,134.8971812725067,322.314640045166,1.0,128.04344367980957,339.1016254425049,1.0,180.67886686325073,314.83051919937134,1.0,170.27697324752808,325.56217885017395,1.0,156.452543258667,341.2077842950821,1.0,144.87109994888306,354.42219066619873,1.0,198.43991446495056,333.9757785797119,1.0,191.18366122245789,342.0254821777344,1.0,178.206316947937,353.0994644165039,1.0,161.32620286941528,360.65943002700806,1.0,128.9029040336609,311.94451665878296,1.0,315.4286708831787,64.85797023773193,1.0,367.21795296669006,271.0198595523834,1.0,305.02881360054016,363.6694114804268,0.9999953508377075
16,157.5934168100357,299.49542331695557,1.0,144.43125867843628,305.08958673477173,1.0,135.6987669467926,321.21752405166626,1.0,130.21171188354492,339.8176784515381,1.0,180.63978362083435,314.34020805358887,1.0,170.75253009796143,324.83453184366226,1.0,158.6147060394287,340.8466987013817,1.0,146.72787082195282,353.16461849212646,1.0,198.07254672050476,332.69064235687256,1.0,191.2639877796173,341.4641318321228,1.0,178.76769387722015,352.30688524246216,1.0,162.62405455112457,359.65176820755005,1.0,129.09071111679077,311.2012617588043,1.0,316.2416362762451,65.46496152877808,1.0,366.9300682544708,271.03769516944885,1.0,305.2699444293976,363.59700444340706,0.9999943971633911
17,157.75838935375214,298.7299098968506,1.0,144.7942271232605,305.3511872291565,1.0,136.5315546989441,321.42160654067993,1.0,130.98626565933228,338.8063340187073,1.0,181.08642840385437,314.0718684196472,1.0,170.91711449623108,323.25103187561035,1.0,159.66976189613342,340.4981905221939,1.0,147.75452256202698,352.6346082687378,1.0,198.82081413269043,332.5159091949463,1.0,192.48714113235474,341.8015521764755,1.0,179.44752967357635,351.75437569618225,1.0,162.86032450199127,359.13352227211,1.0,130.43097758293152,311.39545822143555,1.0,315.6005001068115,66.00855159759521,1.0,367.11760997772217,271.1869966983795,1.0,304.46387457847595,364.7959094643593,0.9999879598617554
